original_step_uid,sub_step_uid,case_external_id,original_step_number,sub_step_index,sub_action_text,sub_expected_text,alignment_mode,original_mapping_status,mapped_keyword_id,mapping_confidence,mapping_notes,mapping_status,canonical_action,element_alias,android_locator_by,android_locator_value,ios_locator_by,ios_locator_value
CCU-230677-1,CCU-230677-1-S1,CCU-230677,1,1,"手機操作：手機 APP（已連上藍牙,設定好WiFi,藍牙門鎖）",正常可以使用語音功能,expected_attached_to_first,unmapped,KW-ALIAS-BLUETOOTH,manual,from step splitting parser v1; prefill_v1:bluetooth_action,manual_only,tap,wifi_status_label,pending,pending,pending,pending
CCU-230677-1,CCU-230677-1-S2,CCU-230677,1,2,在My RV 頁面中間下面 點擊麥克風圖示（快速點擊三次） Bug#1625,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230678-1,CCU-230678-1-S1,CCU-230678,1,1,"手機操作：ios 手機（已連上藍牙,設定好WiFi,藍牙門鎖）",可以正常開關門,expected_attached_to_first,unmapped,KW-ALIAS-BLUETOOTH,manual,from step splitting parser v1; prefill_v1:bluetooth_action,manual_only,tap,wifi_status_label,pending,pending,pending,pending
CCU-230678-1,CCU-230678-1-S2,CCU-230678,1,2,使用 Remote 連線,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230678-1,CCU-230678-1-S3,CCU-230678,1,3,控制藍牙門鎖 Bug#1626,,expected_attached_to_first,unmapped,KW-ALIAS-BLUETOOTH,manual,from step splitting parser v1; prefill_v1:bluetooth_action,manual_only,tap,bluetooth_status_label,pending,pending,pending,pending
CCU-230679-1,CCU-230679-1-S1,CCU-230679,1,1,手機操作： 手機 APP 上設置WiFi,可看到可連線的 WiFi,expected_attached_to_first,unmapped,KW-ALIAS-WIFI,manual,from step splitting parser v1; prefill_v1:wifi_action,manual_only,tap,wifi_status_label,pending,pending,pending,pending
CCU-230679-1,CCU-230679-1-S2,CCU-230679,1,2,點擊右上方 WiFi 圖示設定 Bug#1627,,expected_attached_to_first,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,wifi_status_label,pending,pending,pending,pending
CCU-230680-1,CCU-230680-1-S1,CCU-230680,1,1,手機操作： 手機 APP 上設置WiFi,正常可以連線,expected_attached_to_first,unmapped,KW-ALIAS-WIFI,manual,from step splitting parser v1; prefill_v1:wifi_action,manual_only,tap,wifi_status_label,pending,pending,pending,pending
CCU-230680-1,CCU-230680-1-S2,CCU-230680,1,2,點擊右上方 WIFI 圖示設定 Bug#1673,,expected_attached_to_first,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,wifi_status_label,pending,pending,pending,pending
CCU-230681-1,CCU-230681-1-S1,CCU-230681,1,1,LCD操作： 進入Options,可能有其他錯誤提示,expected_attached_to_first,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,error_message,pending,pending,pending,pending
CCU-230681-1,CCU-230681-1-S2,CCU-230681,1,2,點擊Heating,,expected_attached_to_first,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230681-1,CCU-230681-1-S3,CCU-230681,1,3,設定為Furnace Only,,expected_attached_to_first,unmapped,KW-ALIAS-SET,manual,from step splitting parser v1; prefill_v1:set_or_select,manual_only,tap,settings_button,pending,pending,pending,pending
CCU-230681-1,CCU-230681-1-S4,CCU-230681,1,4,使用語音hey power pro ， It's cold in second zone Bug#1677,,expected_attached_to_first,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230683-1,CCU-230683-1-S1,CCU-230683,1,1,等待面板開機完成,藍牙連接必須持續廣播,expected_attached_to_first,unmapped,KW-ALIAS-WAIT,manual,from step splitting parser v1; prefill_v1:wait_or_timing,manual_only,wait,bluetooth_status_label,pending,pending,pending,pending
CCU-230683-1,CCU-230683-1-S2,CCU-230683,1,2,點選面板藍牙按鈕,,expected_attached_to_first,unmapped,KW-ALIAS-BLUETOOTH,manual,from step splitting parser v1; prefill_v1:bluetooth_action,manual_only,tap,bluetooth_status_label,pending,pending,pending,pending
CCU-230683-1,CCU-230683-1-S3,CCU-230683,1,3,開啟手機ＡＰＰ檢查是否有ＩＤ一直廣播 Bug#1505,,expected_attached_to_first,unmapped,KW-ALIAS-OPEN,manual,from step splitting parser v1; prefill_v1:open_or_enable,manual_only,assert_visible,todo_alias,pending,pending,pending,pending
CCU-230684-1,CCU-230684-1-S1,CCU-230684,1,1,手機與面板先進行連接確認連線介面正常,自動重新連接到上次連接的面板,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,assert_visible,confirm_button,pending,pending,pending,pending
CCU-230684-1,CCU-230684-1-S2,CCU-230684,1,2,滑掉整個ＡＰＰ,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230684-1,CCU-230684-1-S3,CCU-230684,1,3,點選power pro ＡＰＰ（等待連接「安卓會比較久」） Bug#1506,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,wait,todo_alias,pending,pending,pending,pending
CCU-230685-1,CCU-230685-1-S1,CCU-230685,1,1,開啟電源（等待開機完成）,藍牙連接必須持續廣播,expected_attached_to_first,unmapped,KW-ALIAS-OPEN,manual,from step splitting parser v1; prefill_v1:open_or_enable,manual_only,wait,bluetooth_status_label,pending,pending,pending,pending
CCU-230685-1,CCU-230685-1-S2,CCU-230685,1,2,按下面板藍牙按鈕 Bug#1699,,expected_attached_to_first,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,bluetooth_status_label,pending,pending,pending,pending
CCU-230686-1,CCU-230686-1-S1,CCU-230686,1,1,手機A連接面板成功,手機Ａ無需「雙擊」確認,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,assert_visible,confirm_button,pending,pending,pending,pending
CCU-230686-1,CCU-230686-1-S2,CCU-230686,1,2,進入看到介面,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230686-1,CCU-230686-1-S3,CCU-230686,1,3,Ａ手機ＡＰＰ滑掉,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230686-1,CCU-230686-1-S4,CCU-230686,1,4,手機B連接面板成功,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,success_message,pending,pending,pending,pending
CCU-230686-1,CCU-230686-1-S5,CCU-230686,1,5,進入看到介面,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230686-1,CCU-230686-1-S6,CCU-230686,1,6,點選Ｂ手機 Forget RV Panel,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230686-1,CCU-230686-1-S7,CCU-230686,1,7,手機Ａ點選Local 中間的 Go Bug#1691,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230687-1,CCU-230687-1-S1,CCU-230687,1,1,電源開啟（等待開機完成）,不需等待超過2秒,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,wait,success_message,pending,pending,pending,pending
CCU-230687-1,CCU-230687-1-S2,CCU-230687,1,2,藍牙配對（成功需要點擊兩下面板藍牙按鈕） Bug#1660,,expected_attached_to_first,unmapped,KW-ALIAS-BLUETOOTH,manual,from step splitting parser v1; prefill_v1:bluetooth_action,manual_only,tap,bluetooth_status_label,pending,pending,pending,pending
CCU-230688-1,CCU-230688-1-S1,CCU-230688,1,1,手機操作（藍牙已連接）,藍牙正常，設置正常運作,expected_attached_to_first,unmapped,KW-ALIAS-BLUETOOTH,manual,from step splitting parser v1; prefill_v1:bluetooth_action,manual_only,tap,bluetooth_status_label,pending,pending,pending,pending
CCU-230688-1,CCU-230688-1-S2,CCU-230688,1,2,Settings 頁面,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,settings_button,pending,pending,pending,pending
CCU-230688-1,CCU-230688-1-S3,CCU-230688,1,3,RV 分類,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230688-1,CCU-230688-1-S4,CCU-230688,1,4,調整語音音量 （調整大小連續10秒~30秒） Bug#1528,,expected_attached_to_first,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230690-1,CCU-230690-1-S1,CCU-230690,1,1,面板開機（等待完成）,面板發出 當前有一部智慧型手機正在請求與控制面板進行藍牙配對,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,wait,bluetooth_status_label,pending,pending,pending,pending
CCU-230690-1,CCU-230690-1-S2,CCU-230690,1,2,面板操作點擊藍牙按鈕,,expected_attached_to_first,unmapped,KW-ALIAS-BLUETOOTH,manual,from step splitting parser v1; prefill_v1:bluetooth_action,manual_only,tap,bluetooth_status_label,pending,pending,pending,pending
CCU-230690-1,CCU-230690-1-S3,CCU-230690,1,3,手機操作點擊ＡＰＰ看見廣播的ＩＤ Bug#1504,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230691-1,CCU-230691-1-S1,CCU-230691,1,1,面板操作（開機完成）,面板藍牙按鈕指示燈閃爍得更快,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,bluetooth_status_label,pending,pending,pending,pending
CCU-230691-1,CCU-230691-1-S2,CCU-230691,1,2,面板點擊藍牙按鈕,,expected_attached_to_first,unmapped,KW-ALIAS-BLUETOOTH,manual,from step splitting parser v1; prefill_v1:bluetooth_action,manual_only,tap,bluetooth_status_label,pending,pending,pending,pending
CCU-230691-1,CCU-230691-1-S3,CCU-230691,1,3,手機操作ＡＰＰ看到ＩＤ出現,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230691-1,CCU-230691-1-S4,CCU-230691,1,4,手機操作ＡＰＰ點擊ＩＤ Bug#1503,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230693-1,CCU-230693-1-S1,CCU-230693,1,1,點擊面板藍牙按鈕,語音迴聲,index_aligned,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,bluetooth_status_label,pending,pending,pending,pending
CCU-230693-2,CCU-230693-2-S1,CCU-230693,2,1,不連接智慧型手機,語音迴聲,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230693-2,CCU-230693-2-S2,CCU-230693,2,2,間隔,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230693-2,CCU-230693-2-S3,CCU-230693,2,3,5 秒,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230693-2,CCU-230693-2-S4,CCU-230693,2,4,點擊面板藍牙按鈕兩下,,expected_attached_to_first,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,bluetooth_status_label,pending,pending,pending,pending
CCU-230694-1,CCU-230694-1-S1,CCU-230694,1,1,手機操作藍牙配對成功,使用者必須雙擊重新確認下次連線,expected_attached_to_first,unmapped,KW-ALIAS-BLUETOOTH,manual,from step splitting parser v1; prefill_v1:bluetooth_action,manual_only,assert_visible,confirm_button,pending,pending,pending,pending
CCU-230694-1,CCU-230694-1-S2,CCU-230694,1,2,(手機Ｂ操作) Settings 頁面,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,settings_button,pending,pending,pending,pending
CCU-230694-1,CCU-230694-1-S3,CCU-230694,1,3,(手機Ｂ操作) 點選最下面 Forget RV Panel,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230694-1,CCU-230694-1-S4,CCU-230694,1,4,再次連接面板 Bug#1502,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230695-1,CCU-230695-1-S1,CCU-230695,1,1,手機操作（已配對過面板,自動連線上面板,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230695-1,CCU-230695-1-S2,CCU-230695,1,2,連過藍牙）,,expected_attached_to_first,unmapped,KW-ALIAS-BLUETOOTH,manual,from step splitting parser v1; prefill_v1:bluetooth_action,manual_only,tap,bluetooth_status_label,pending,pending,pending,pending
CCU-230695-1,CCU-230695-1-S3,CCU-230695,1,3,斷線後（滑掉ＡＰＰ）,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230695-1,CCU-230695-1-S4,CCU-230695,1,4,開啟ＡＰＰ 點擊藍牙連線 Bug#1506,,expected_attached_to_first,unmapped,KW-ALIAS-OPEN,manual,from step splitting parser v1; prefill_v1:open_or_enable,manual_only,tap,bluetooth_status_label,pending,pending,pending,pending
CCU-230696-1,CCU-230696-1-S1,CCU-230696,1,1,面板開機（等待開機）,連線配對成功顯示ＡＰＰ頁面,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,wait,success_message,pending,pending,pending,pending
CCU-230696-1,CCU-230696-1-S2,CCU-230696,1,2,點選面板藍牙按鈕（廣播ＩＤ）,,expected_attached_to_first,unmapped,KW-ALIAS-BLUETOOTH,manual,from step splitting parser v1; prefill_v1:bluetooth_action,manual_only,tap,bluetooth_status_label,pending,pending,pending,pending
CCU-230696-1,CCU-230696-1-S3,CCU-230696,1,3,手機操作點選廣播的ＩＤ,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230696-1,CCU-230696-1-S4,CCU-230696,1,4,面板播放語音,,expected_attached_to_first,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230696-1,CCU-230696-1-S5,CCU-230696,1,5,點選面板藍牙按鈕兩次 Bug#1447,,expected_attached_to_first,unmapped,KW-ALIAS-BLUETOOTH,manual,from step splitting parser v1; prefill_v1:bluetooth_action,manual_only,tap,bluetooth_status_label,pending,pending,pending,pending
CCU-230697-1,CCU-230697-1-S1,CCU-230697,1,1,手機操作（以連上藍牙）,不會出現Lights 1~8 50%,expected_attached_to_first,unmapped,KW-ALIAS-BLUETOOTH,manual,from step splitting parser v1; prefill_v1:bluetooth_action,manual_only,tap,bluetooth_status_label,pending,pending,pending,pending
CCU-230697-1,CCU-230697-1-S2,CCU-230697,1,2,在 Settings 頁面,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,settings_button,pending,pending,pending,pending
CCU-230697-1,CCU-230697-1-S3,CCU-230697,1,3,點選 Help Center,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,input,todo_alias,pending,pending,pending,pending
CCU-230697-1,CCU-230697-1-S4,CCU-230697,1,4,點擊 Lights Bug#1693,,expected_attached_to_first,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230698-1,CCU-230698-1-S1,CCU-230698,1,1,使用語音hey power pro,Gray Tank 3清楚,expected_attached_to_first,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230698-1,CCU-230698-1-S2,CCU-230698,1,2,使用語音Check Tank Levels Bug#1690,,expected_attached_to_first,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230699-1,CCU-230699-1-S1,CCU-230699,1,1,LCD操作： 進入Options,可能有其他錯誤提示,expected_attached_to_first,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,error_message,pending,pending,pending,pending
CCU-230699-1,CCU-230699-1-S2,CCU-230699,1,2,點擊Heating,,expected_attached_to_first,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230699-1,CCU-230699-1-S3,CCU-230699,1,3,設定為Furnace Only,,expected_attached_to_first,unmapped,KW-ALIAS-SET,manual,from step splitting parser v1; prefill_v1:set_or_select,manual_only,tap,settings_button,pending,pending,pending,pending
CCU-230699-1,CCU-230699-1-S4,CCU-230699,1,4,使用語音hey power pro ， It's cold in second zone Bug#1677,,expected_attached_to_first,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230700-1,CCU-230700-1-S1,CCU-230700,1,1,點擊面板按鈕 Bug#1695,面板ＬＥＤ燈不會閃爍,index_aligned,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230857-1,CCU-230857-1-S1,CCU-230857,1,1,重新連接到先前連接過的面板時 Bug#1659,跟一代產品時間差不多,index_aligned,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230857-2,CCU-230857-2-S1,CCU-230857,2,1,,,no_expected,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230898-1,CCU-230898-1-S1,CCU-230898,1,1,正常開機完成,按鈕燈號不會閃爍,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,success_message,pending,pending,pending,pending
CCU-230898-1,CCU-230898-1-S2,CCU-230898,1,2,按下面板按鈕 Bug#1695,,expected_attached_to_first,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,todo_alias,pending,pending,pending,pending
